ID,Education,Field2,fieldText2,Field,fieldText,profCode,STEM,FieldNew,FieldOld,fieldTextNew,row,col,professionExtra,postsecondary,proftext,profTotal,profession,professionExtra2,professionExtra3,engineering,degreeTotal,educationText,fieldTotal,stemText,stemNumber,engineeringName,engineeringTotal
302,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
303,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
304,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
305,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
306,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
307,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
308,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
309,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
310,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
311,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
312,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
313,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
314,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
315,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
316,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
317,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
318,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
319,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
320,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
321,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
322,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
323,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
324,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
325,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
326,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
327,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
328,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
329,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
330,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
331,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
332,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
333,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
334,2,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"64,319",Some College,,No College Degree,"236,201",,
335,1,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"81,622",High School,,No College Degree,"236,201",,
336,1,0,na,0,na,11,0,0,0,na,0,0,1,0,other,"207,684",11,1,1,0,"81,622",High School,,No College Degree,"236,201",,
337,1,0,na,0,na,11,0,0,0,na,0,0,1,0,na,,0,1,1,0,"81,622",High School,,No College Degree,"236,201",,
338,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
339,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
340,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
341,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
342,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
343,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
344,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
345,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
346,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
347,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
348,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
349,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
350,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
351,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
352,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
353,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
354,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
355,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
356,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
357,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
358,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
359,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
360,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
361,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
362,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
363,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
364,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
365,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
366,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
367,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
368,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
369,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
370,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
371,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
372,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
373,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
374,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
375,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
376,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
377,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
378,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
379,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
380,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
381,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
382,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
383,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
384,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
385,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
386,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
387,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
388,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
389,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
390,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
391,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
392,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
393,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
394,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
395,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
396,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
397,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
398,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
399,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
400,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
401,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
402,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
403,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
404,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
405,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
406,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
407,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
408,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
409,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
410,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
411,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
412,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
413,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
414,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
415,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
416,1,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"81,622",High School,,No College Degree,"236,201",,
417,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
418,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
419,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
420,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
421,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
422,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
423,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
424,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
425,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
426,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
427,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
428,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
429,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
430,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
431,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
432,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
433,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
434,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
435,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
436,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
437,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
438,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
439,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
440,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
441,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
442,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
443,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
444,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
445,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
446,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
447,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
448,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
449,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
450,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
451,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
452,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
453,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
454,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
455,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
456,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
457,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
458,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
459,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
460,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
461,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
462,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
463,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
464,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
465,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
466,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
467,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
468,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
469,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
470,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
471,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
472,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
473,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
474,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
475,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
476,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
477,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
478,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
479,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
480,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
481,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
482,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
483,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
484,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
485,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
486,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
487,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
488,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
489,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
490,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
491,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
492,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
493,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
494,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
495,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
496,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
497,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
498,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
499,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
500,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
501,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
502,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
503,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
504,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
505,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
506,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,
507,0,0,na,0,na,0,0,0,0,na,0,0,0,0,na,,0,0,0,0,"90,260",Less than High School,,No College Degree,"236,201",,